"latitude","longitude","id","icao_24bit","heading","altitude","ground_speed","squawk","aircraft_code","registration","time","origin_airport_iata","destination_airport_iata","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"62.18","-14.04","3453cc14","80165C","119","39000","447","","B38M","VT-BXN","1710207343","KEF","KWI","IX4","IX","0","64","AXB004",""
"35.82","-13.04","3453b709","346385","229","32975","462","","B789","EC-NGN","1710207335","MAD","EZE","UX41","UX","0","0","AEA041","AEA"
"56.07","-10.86","3453d543","AE117D","280","30025","385","","C17","02-1111","1710207223","","","RCH315","RC","0","256","RCH315","RCH"
"40.88","-10.75","3452a5d5","345353","93","39000","506","","B788","EC-MOM","1710207339","SAP","MAD","UX16","UX","0","0","AEA016","AEA"
"49.25","-10.46","345311ac","A0A522","96","37000","528","","B78X","N14001","1710207341","EWR","TLV","UA84","UA","0","0","UAL84","UAL"
"38.78","-9.14","3453a107","496C6A","343","0","0","","GRND","","1710207338","LIS","","","","1","0","MN084",""
"38.77","-9.13","3453a70d","496C29","188","0","0","","GRND","","1710207342","LIS","","","","1","0","FM007",""
"37.16","-8.61","3453a416","49003D","180","0","0","","GRND","DU23F","1710207341","","","","","1","0","",""
"38.94","-8.26","3453ce4a","34740F","246","36975","466","","B788","EC-NZG","1710207341","MAD","UIO","UX39","UX","0","-64","AEA039","AEA"
"66.29","-7.9","3451f78f","86E778","155","40975","472","","B789","JA871A","1710207342","HND","FRA","NH203","NH","0","0","ANA203","ANA"
"53.42","-6.25","3453ac1c","4CA295","168","0","0","","A320","EI-DEO","1710207340","DUB","","","","1","0","EIDEO","EIN"
"44.42","-6.08","34538c0f","4ACA8B","36","36000","440","","B38M","SE-RTK","1710207340","TFS","HEL","D82879","D8","0","0","NSZ9LH","NOZ"
"36.54","-5.82","34537a8b","44CCC8","23","38000","451","","A333","OO-SFH","1710207340","DSS","BRU","SN204","SN","0","0","BEL24D","BEL"
"36.68","-5.24","3453af14","4CAE05","53","38000","454","","B38M","EI-RZE","1710207340","TFS","MXP","NO1461","NO","0","0","NOS1461","NOS"
"45.26","-4.99","345385d1","461FA0","44","32000","439","","A321","OH-LZK","1710207341","LPA","HEL","AY1724","AY","0","0","FIN18T","FIN"
"36.68","-4.5","3453ac71","3413C2","208","0","1","","GRND","","1710207341","","","","","1","0","H8",""
"36.13","-4.39","3453499d","020145","224","37000","436","","A320","CN-NMO","1710207340","SAW","CMN","3O438","3O","0","0","MAC438","ABY"
"38.24","-4.1","3453c86d","34520E","247","33000","449","","A332","EC-MMG","1710207342","BCN","EZE","IB2601","IB","0","0","IBE2601","IBE"
"40.5","-3.7","3453c57e","10C307D4","0","0","0","","GLID","WW-MP","1710207323","","","","","1","0","WWMP",""
"40.5","-3.7","3453c4b8","10C3088C","0","0","0","","GLID","IGC-16","1710207339","","","","","1","0","IGC16",""
"40.49","-3.58","3453e20a","3472CC","350","0","11","","A20N","EC-NTQ","1710207342","MAD","","","","1","0","","IBE"
"40.46","-3.54","3453dded","344305","45","0","0","","A333","EC-LUK","1710207342","MAD","","","","1","0","","IBE"
"49.5","-3.34","34529902","8964A1","101","35000","538","","B77W","A6-EQI","1710207339","DFW","DXB","EK222","EK","0","0","UAE4M","UAE"
"35.8","-3.27","34534128","4892C2","38","36000","454","","B38M","SP-EXC","1710207342","SID","WAW","E47004","E4","0","0","ENT7004","ENT"
"54.83","-2.82","3453d42e","40761A","334","25250","382","","B734","G-NPTX","1710207339","STN","EDI","","","0","-192","NPT10K","NPT"
"40.16","-2.45","3453df5d","342155","132","18000","278","","AT43","EC-JBX","1710207339","MAD","PMI","MDF332","MD","0","512","MDF332","SWT"
"53.35","-2.28","3453a0d7","4CAD54","45","0","17","","B38M","EI-HGV","1710207342","WRO","MAN","FR8307","FR","1","0","RYR5WH","RYR"
"53.36","-2.27","3453dd01","4258BD","196","0","1","","GRND","","1710207274","","","","","1","0","OPS3",""
"53.03","-2.17","3453d164","407477","305","34000","378","","B738","G-NPTA","1710207340","STN","BFS","","","0","0","NPT2C","NPT"
"34.79","-1.94","3453a9c6","01015C","61","0","0","","A333","SU-GDT","1710207339","OUD","CAI","MS3016","MS","1","0","MSR3016","MSR"
"53.21","-1.77","3453e3bd","407504","339","16350","372","","B734","G-CKUZ","1710207340","EMA","","","","0","2624","NPT10K","NPT"
"34.9","-1.76","3453d3d6","4BC882","54","33000","465","","A21N","TC-RDB","1710207339","CMN","SAW","PC652","PC","0","0","PGT652","PGT"
"52.46","-1.75","34539066","424A83","47","0","18","","GRND","","1710207340","","","","","1","0","RANGER9",""
"52.45","-1.74","3453d311","424A7D","126","0","7","","GRND","","1710207342","","","","","1","0","RANGER5",""
"52.45","-1.73","3453bfca","424A7E","53","0","11","","GRND","","1710207342","","","","","1","0","RANGER6",""
"52.65","-1.44","3453dfb8","4BB721","162","11275","364","","A321","TC-MYA","1710207341","EMA","CGN","MB9389","MB","0","704","MNB9389","MNB"
"52.83","-1.35","3453ea02","440BCD","2","0","1","","B752","OE-LNW","1710207330","EMA","CPH","","","1","0","BCS8VJ","DHK"
"52.83","-1.33","3453e97b","407D84","268","375","121","","AT75","G-LMRY","1710207340","EMA","INV","","","0","-256","LOG39LN","LOG"
"52.3","-0.85","3453ac1d","440BC7","319","11200","344","","B752","OE-LNK","1710207341","MXP","EMA","","","0","-2432","BCS5NR","DHK"
"45.28","-0.83","3453e636","39A054","359","25525","340","","H25B","F-HICU","1710207341","BOD","STN","ARL127","AR","0","1920","ARL127","ARL"
"53.17","-0.53","3453c565","43C39D","30","0","0","","R135","ZZ666","1710207341","WTN","","RRR7206","RR","1","0","RRR7206","RFR"
"51.47","-0.48","3453b0f1","4008AE","346","0","0","","A319","G-EUPO","1710207335","LHR","","","","1","0","BAW327X","BAW"
"51.47","-0.48","3453e6db","407536","170","0","4","","A20N","G-TTNF","1710207342","LHR","","","","1","0","GTTNF","BAW"
"35.41","-0.4","3453cf5d","010247","64","33050","476","","A21N","SU-GFW","1710207339","CMN","CAI","MS862","MS","0","-64","MSR862","MSR"
"51.88","-0.38","3453c229","494106","219","0","0","","E55P","CS-PHF","1710207337","LTN","","","","1","0","NJE523A","NJE"
"51.15","-0.21","3453dd1f","43BFE0","357","0","0","","GRND","","1710207342","","","","","1","0","LEADER7",""
"51.15","-0.2","345283c6","4007EC","75","0","17","","B772","G-YMMA","1710207342","CUN","LGW","BA2202","BA","1","0","BAW2202","BAW"
"51.15","-0.18","3453a763","43BFDE","2","0","0","","GRND","","1710207342","","","","","1","0","LEADER10",""
"51.15","-0.18","3453c067","43BFE6","70","0","0","","GRND","","1710207342","","","","","1","0","FIRE2",""
"51.16","-0.18","3453b09a","4078EF","167","0","13","","A21N","G-UZMI","1710207334","LGW","","","","1","0","","EZY"
"51.16","-0.18","3453af7f","4073A0","168","0","0","","A20N","G-UZHC","1710207342","LGW","","","","1","0","","EZY"
"51.16","-0.17","3453e7cd","406B84","207","0","0","","A320","G-GATS","1710207319","LGW","","","","1","0","GGATS","BAW"
"49.0","0.23","3452ca05","896598","104","37000","537","","A35K","A6-XWC","1710207340","ORD","AUH","EY150","EY","0","64","ETD76T","ETD"
"44.19","1.67","3453ccb4","347303","183","14825","366","","B738","EC-NXV","1710207342","CDG","TLS","WT5629","WT","0","-1536","SWT5629","SWT"
"49.91","1.71","3453bf3e","4CA761","312","36025","366","","B738","EI-EFF","1710207342","BGY","BRS","FR3559","FR","0","0","RYR1QM","RYR"
"48.02","1.88","3453aaec","C2B5AD","249","1825","137","","C30J","130614","1710207341","","","CFC2591","CF","0","-768","CFC2591","CFC"
"41.17","2.03","34532551","3444D0","18","2400","165","","A320","EC-MBD","1710207339","BJL","BCN","VY7575","VY","0","-896","VLG7575","VLG"
"41.29","2.08","3453c268","344691","180","0","0","","A320","EC-MEQ","1710207332","BCN","","","","1","0","ECMEQ","VLG"
"41.29","2.1","34539c2a","341047","261","0","0","","GRND","","1710207265","","","","","1","0","BZ08",""
"48.72","2.35","3453b3ff","3B6DFF","199","0","0","","","","1710207299","ORY","","","","1","0","SMU4",""
"48.73","2.38","345389d2","3AD1FF","337","0","0","","GRND","","1710207310","","","","","1","0","ENT1",""
"49.01","2.5","3453b3eb","ACA251","180","0","0","","B752","N913FD","1710207329","CDG","","FX6307","FX","1","0","FDX6307","FDX"
"49.03","2.53","3453c7b6","392B5B","29","0","0","","GRND","","1710207337","","","","","1","0","RX07",""
"51.14","2.74","3453d561","405F32","104","24000","474","","B763","G-DHLE","1710207342","EMA","BRU","D036","D0","0","0","DHK036","DHK"
"51.53","2.78","345336f2","40768B","300","37975","394","","A20N","G-UZHW","1710207340","HRG","MAN","U22252","U2","0","0","EZY28ZJ","EZY"
"36.7","3.21","3453df5a","0A6027","26","0","0","","GRND","","1710207326","","","","","1","0","TXPALG30",""
"36.74","3.3","3453afd7","0A0093","232","825","119","","B737","7T-VKT","1710207341","DJG","ALG","AH6295","AH","0","-576","DAH6295","DAH"
"39.16","3.62","3453b8c6","A6E3E6","254","34975","412","","MD11","N543JN","1710207339","NSY","ROZ","KD187","KD","0","0","CMB187","WGN"
"52.87","3.64","3453d75a","4CC4F1","341","36000","412","","B763","TF-ISP","1710207341","LGG","KEF","FI721","FI","0","0","ICE721","ICE"
"34.65","3.9","34535ec8","44CCC6","1","38000","466","","A333","OO-SFF","1710207335","COO","BRU","SN229","SN","0","0","BEL29Q","BEL"
"49.07","4.09","3453d772","347302","217","36975","460","","B738","EC-NXU","1710207340","CGN","VIT","QY448","QY","0","0","BCS448","DHK"
"34.97","4.15","345359a7","4850E6","7","36000","460","","A333","PH-AKF","1710207337","LOS","AMS","KL588","KL","0","-64","KLM588","KLM"
"51.27","4.43","3453dbf9","A3979F","290","34000","418","","B763","N330UP","1710207342","CGN","EMA","5X232","5X","0","-64","UPS232","UPS"
"51.95","4.44","345397e2","4846A0","275","0","1","","GRND","BRW702","1710207342","","","","","1","0","BRW702",""
"50.9","4.47","3453a8af","44D1C3","180","0","0","","B738","OO-TNC","1710207309","BRU","","","","1","0","","TUI"
"50.9","4.49","3453e621","44D068","269","0","0","","A320","OO-TCH","1710207338","BRU","","","","1","0","BEL6LG","BEL"
"49.19","4.49","3453c73b","440BC9","329","38000","391","","B752","OE-LNO","1710207339","MXP","STN","QY2120","QY","0","0","BCS2120","DHK"
"60.77","4.72","3453e13b","47A711","156","325","53","","A169","LN-OXH","1710207341","BGO","","ALI1","AL","0","-320","ALI01","ALI"
"58.38","4.82","34534a3b","0101DF","319","36000","480","","B789","SU-GEV","1710207340","CAI","IAD","MS981","MS","0","0","MSR981","MSR"
"39.73","4.91","34532e3e","020123","252","41000","454","","B788","CN-RGU","1710207339","MED","","AT2808","AT","0","0","RAM2808","RAM"
"52.05","4.94","3453b551","4853D1","286","4850","246","","B738","PH-HXG","1710207340","BUD","AMS","HV6902","HV","0","-1216","TRA6902","TRA"
"45.72","5.08","3453dcea","4401E4","180","0","0","","A319","OE-LQD","1710207337","LYS","","","","1","0","EJU91DV","EZY"
"43.44","5.21","3453c2bd","396677","61","0","17","","B734","F-GZTX","1710207341","CDG","MRS","5O701","5O","1","0","FPO701","ABR"
"43.35","5.31","34539927","3474CE","344","2350","139","","B738","EC-OBN","1710207340","CDG","MRS","WT5745","WT","0","-512","SWT5745","NPT"
"51.01","5.39","3453cec1","3C70B4","269","8550","277","","B752","D-ALET","1710207339","LEJ","BRU","","","0","-1216","BCS71C","DHK"
"51.46","5.39","34527857","4854CB","123","0","0","","B738","PH-HBL","1710207342","AGP","EIN","HV6654","HV","1","0","TRA8M","TRA"
"42.23","5.4","345347ac","392D6C","350","45025","432","","FA8X","F-GLLM","1710207339","NDJ","LBG","","","0","-64","DSO03LM","DSO"
"46.22","6.1","3453b4b4","4B17E0","154","0","5","","BCS1","HB-JBC","1710207265","GVA","","","","1","0","SWR47D","SWR"
"42.38","6.22","3453e161","","129","22975","413","","A124","","1710207342","","","","","0","1472","A124",""
"34.61","6.66","3452b947","3C6568","358","40000","442","","A333","D-AIKH","1710207339","WDH","FRA","4Y133","4Y","0","0","OCN133C","OCN"
"48.54","6.68","34532be7","407FC2","318","34000","384","","A21N","G-WUKV","1710207340","AMM","LTN","W95170","W9","0","-64","WUK628","WZZ"
"40.73","6.68","34536bc5","347247","282","35950","393","","A21N","EC-NST","1710207340","CAI","MAD","IB3627","IB","0","0","IBS3627","IBS"
"33.7","6.73","3453535c","44CCD8","359","36000","469","","A333","OO-SFX","1710207341","NSI","BRU","SN369","SN","0","0","BEL39G","BEL"
"50.19","6.74","34537494","04015C","285","19000","359","","B77L","ET-AVT","1710207341","BUD","LGG","ET3707","ET","0","-1856","ETH3707","ETH"
"47.91","6.75","3452c145","4BB1C5","105","37000","468","","A333","TC-LNE","1710207339","JFK","IST","TK4","TK","0","0","THY4","THY"
"45.31","6.81","34537a1d","4BB183","286","36000","452","","B789","TC-LLC","1710207340","IST","CCS","TK223","TK","0","0","THY223","THY"
"51.8","7.04","3453cea8","4D2401","95","37000","458","","A21N","9H-WAC","1710207340","LTN","KTW","W61006","W6","0","0","WZZ54KM","WZZ"
"50.87","7.13","345391bb","45CE4B","45","0","0","","B762","OY-SRK","1710207337","CGN","","DJ6119","DJ","1","0","SRR6119","SRR"
"50.87","7.14","3453bba1","A826E9","227","0","0","","B748","N624UP","1710207335","CGN","","5X213","5X","1","0","UPS213","UPS"
"50.85","7.17","3453e176","45CE56","139","1600","171","","B763","OY-SRV","1710207340","CGN","CDG","DJ6316","DJ","0","2368","SRR6316","SRR"
"54.02","7.58","3453cf00","43EA06","65","40000","420","","LJ45","M-ABGV","1710207341","STN","RIX","","","0","128","MABGV","RYR"
"46.8","7.59","3453e865","4B43D1","0","0","142","","A109","HB-ZRT","1710207340","","","","","0","64","RGA10","RGA"
"51.03","7.78","3453e06e","452112","37","18025","366","","B738","LZ-CXC","1710207340","CGN","CPH","","","0","3584","BCS1KH","ADZ"
"50.78","7.93","345383a7","4BB722","298","17175","368","","A321","TC-MYB","1710207341","IST","CGN","MB600","MB","0","-1984","MNB600","MNB"
"40.62","8.01","3453bd56","738061","100","34000","494","","B738","4X-EKT","1710207341","MAD","TLV","LY398","LY","0","0","ELY398","ELY"
"42.11","8.06","3453d050","399549","116","12800","309","","BE20","F-HFKJ","1710207342","MRS","AJA","","","0","-1664","AGH22A","AGH"
"48.39","8.09","34536ff9","","281","43000","470","","FA7X","","1710207342","","","","","0","0","FA7X",""
"45.1","8.2","3453db5a","34310D","233","22825","394","","B752","EC-KLD","1710207342","MXP","VIT","QY422","QY","0","2176","BCS422","RGN"
"49.1","8.24","3452ad9f","4BB0EF","119","39000","495","","A359","TC-LGO","1710207342","ORD","IST","TK186","TK","0","0","THY84U","THY"
"47.46","8.56","3453a7b8","4B1805","5","0","0","","BCS3","HB-JCN","1710207340","ZRH","","","","1","0","SWR","SWR"
"50.9","8.66","3452ce1d","896190","108","39000","496","","A388","A6-EEQ","1710207341","YYZ","DXB","EK242","EK","0","-64","UAE242","UAE"
"45.62","8.72","3453e988","34648A","348","0","0","","B734","EC-NMK","1710207340","MXP","MAD","QY8340","QY","1","0","BCS8340","DHK"
"45.62","8.72","3453986f","01D789","76","0","0","","GRND","","1710207340","","","","","1","0","MIKE1",""
"44.77","8.76","344c237f","105065CC","0","0","0","","TRIN","I-E204","1710207341","","","","","1","0","IE204",""
"45.81","8.77","34538c66","DF0862","0","0","0","","GLID","LILC","1710207321","","","","","1","0","LILC",""
"51.33","8.86","3453da4a","346318","261","30000","454","","B752","EC-NHF","1710207341","LEJ","BRU","QY8049","QY","0","0","BCS8049","RGN"
"36.32","8.98","3453c8d9","3473D3","96","39025","542","","A333","EC-NYJ","1710207339","ORN","","SV9350","SV","0","0","SVA9350","PLM"
"36.93","9.11","345350fc","0A0092","267","37975","381","","B737","7T-VKS","1710207339","IST","ALG","AH3015","AH","0","-64","DAH3015","DAH"
"50.77","9.11","3453cf63","AE0237","106","33050","396","","K35R","61-0315","1710207338","MHZ","","","","0","128","","RCH"
"39.38","9.24","3453e68f","4CAB69","43","10750","297","","B734","EI-GUA","1710207340","CAG","FCO","M49784","M4","0","3776","MSA9784","MSA"
"59.63","9.65","3453d6fb","478132","143","1225","10","","EH10","0284","1710207340","RYG","","","","0","0","SAVER60","NOW"
"49.92","9.7","3452f7ca","3E27AC","105","4750","167","","PA34","D-IGFK","1710207342","NUE","","","","0","-64","DIGFK",""
"45.4","9.95","3452cdf3","896558","5","8325","233","","A21N","A6-ATB","1710207341","SHJ","BGY","G9712","G9","0","-2368","ABY712","ABY"
"45.6","9.96","3453bee4","4D2251","358","4425","199","","B738","9H-QCK","1710207340","WRO","BGY","","","0","-1344","RYR7747","RYR"
"53.32","10.07","3453d239","10C30A0C","0","0","0","","DRON","5C0F01","1710207331","","","","","1","0","5C0F01",""
"49.42","10.42","3452eaa5","AA3086","289","34050","489","","B744","N756CA","1710207342","SHJ","LGG","N8840","N8","0","0","NCR840","NCR"
"51.08","10.58","3453d0cb","3C70B1","80","24200","398","","B752","D-ALEQ","1710207341","BRU","LEJ","","","0","-1344","BCS25C","DHK"
"47.34","10.58","3452caa4","896535","105","39000","492","","B789","A6-BLX","1710207341","JFK","AUH","EY102","EY","0","0","ETD5SJ","ETD"
"56.39","10.58","3453d50e","5110C8","239","20000","263","","SF34","ES-LSH","1710207340","JKG","BLL","AEG402","AE","0","0","AEG402","AEG"
"59.95","10.72","3453eae3","47C01E","158","375","5","","EC35","LN-OUD","1710207342","","","DOC19","DO","0","256","DOC19","DOC"
"51.72","10.81","3453e138","01024F","128","28050","398","","A20N","SU-BUQ","1710207340","HAJ","HRG","SM2933","SM","0","1472","MSC2933","MSC"
"45.24","10.85","3453db38","424C07","116","31850","432","","LJ45","M-ABRB","1710207340","BGY","TIA","","","0","2816","MABRB","RYR"
"51.3","10.89","3453dfee","4005D4","281","25000","468","","B763","G-DHLL","1710207340","LEJ","EMA","","","0","2176","DHK4AW","DHK"
"49.59","10.91","3452b65c","4BB46E","123","37000","467","","A333","TC-MCN","1710207341","JFK","IST","MB413","MB","0","0","MNB413","MNB"
"60.01","10.96","3453d3eb","347505","8","3600","205","","AT73","EC-JXF","1710207340","JKG","OSL","WT8007","WT","0","-832","SWT8007","SWT"
"60.2","11.08","3453e994","4788CB","315","0","0","","GRND","","1710207342","","","","","1","0","BRANN23",""
"60.2","11.08","3453e2a6","4788EA","239","0","1","","GRND","","1710207341","","","","","1","0","BRANN22",""
"60.2","11.08","3453d918","478939","98","0","0","","GRND","","1710207342","OSL","","","","1","0","BRANN21",""
"60.2","11.08","3453e535","478953","180","0","0","","GRND","","1710207342","OSL","","","","1","0","BRANN68",""
"60.19","11.09","3453c432","4788BD","115","0","0","","GRND","","1710207342","","","","","1","0","MENZIES1",""
"60.19","11.09","3453b9e9","4788BE","33","0","0","","GRND","","1710207342","","","","","1","0","MENZIES2",""
"48.05","11.09","3452bf9e","4BB154","117","35000","461","","B77L","TC-LJT","1710207340","YYZ","IST","TK6013","TK","0","0","THY6013","THY"
"60.19","11.11","3453dadd","4788A8","180","0","0","","GRND","BRANN15","1710207342","","","","","1","0","BRANN15",""
"60.19","11.11","3453858d","4788A7","135","0","0","","GRND","BRANN14","1710207342","","","","","1","0","BRANN14",""
"60.19","11.11","3453b250","4788DA","357","0","0","","GRND","","1710207342","","","","","1","0","BRANN12",""
"60.19","11.11","3453b6c4","478954","286","0","0","","GRND","","1710207342","","","","","1","0","BRANN69",""
"44.49","11.11","34534ab7","4D226B","295","5925","266","","B738","9H-QCA","1710207340","AMM","BLQ","FR5080","FR","0","-1280","RYR5080","RYR"
"51.45","11.14","3453bb15","407CF7","75","15925","367","","B77L","G-DHLX","1710207340","EMA","LEJ","D0516","D0","0","-2880","DHK516","DHK"
"39.61","11.27","3453b485","495CD0","111","37000","520","","A333","CS-WFP","1710207340","MAD","BLR","3P9715","3P","0","0","WPT9715","WFL"
"49.48","11.3","3452da88","3C5824","280","3875","172","","CL60","D-AFAD","1710207340","DWC","NUE","IFA4242","IF","0","-1152","IFA4242","IFA"
"36.62","11.39","34532e1b","02A1A7","277","17050","312","","A320","TS-INH","1710207339","JED","TUN","BJ4131","BJ","0","-1984","LBT4131","LBT"
"48.36","11.8","3453d813","3C41C9","180","0","0","","GRND","","1710207307","","","","","1","0","TXLU07",""
"52.39","11.91","3453d42c","440BC1","190","24700","392","","B752","OE-LND","1710207341","CPH","LEJ","QY179","QY","0","-1536","BCS179","DHK"
"54.64","11.96","3453b122","345292","17","21000","378","","B734","EC-MNM","1710207342","MXP","CPH","","","0","-2432","BCS8CW","SWT"
"51.41","12.2","3453eabc","440BC8","5","0","2","","B752","OE-LNL","1710207342","LEJ","BCN","QY8000","QY","1","0","BCS8000","DHK"
"51.41","12.2","3453a053","3C8191","264","0","24","","GRND","","1710207291","","","","","1","0","FM5",""
"51.41","12.23","3453d3ea","3C81B9","188","0","1","","GRND","EAT1","1710207335","","","","","1","0","EAT1",""
"51.41","12.23","3453cea6","3C81CB","264","0","12","","GRND","","1710207342","LEJ","","","","1","0","DHL7",""
"51.41","12.23","3453ea13","3C5433","354","0","0","","A306","D-AEAS","1710207340","LEJ","VIT","","","1","0","BCS73B","DHK"
"51.41","12.24","345315cb","4CA383","267","0","0","","B734","EI-STI","1710207342","BTS","LEJ","","","1","0","BCS13J","ABR"
"51.41","12.24","3453e72b","440BBE","5","0","0","","B752","OE-LNA","1710207340","LEJ","CGN","QY166","QY","1","0","BCS166","DHK"
"51.41","12.24","3453a50e","3C8190","267","0","0","","GRND","","1710207338","","","","","1","0","FM4",""
"51.41","12.25","34539ec9","3C818F","78","0","0","","GRND","","1710207341","","","","","1","0","FM3",""
"41.79","12.26","3453e920","4CA87C","295","0","0","","A332","EI-EJG","1710207340","FCO","","","","1","0","","ITY"
"34.93","12.42","34533ca4","4BB06C","60","37000","518","","B38M","TC-LCL","1710207340","ACC","IST","TK630","TK","0","0","THY3KA","THY"
"54.59","13.05","34537cc3","4BB196","318","36000","474","","B789","TC-LLV","1710207342","IST","HAV","TK195","TK","0","0","THY195","THY"
"41.18","13.11","3452867b","7380C9","118","36975","516","","B789","4X-EDK","1710207342","MIA","TLV","LY18","LY","0","64","ELY018","ELY"
"48.77","13.19","3453c9de","06A0DE","113","33000","434","","B77L","A7-BFE","1710207342","LGG","DOH","QR8035","QR","0","0","QTR48E","QTR"
"58.54","13.6","3453e289","440615","225","14000","270","","AT43","OE-HZA","1710207338","ORB","GOT","JUP7341","JU","0","512","JUP7341","IMX"
"40.99","13.65","3452aae7","7380C6","119","38975","526","","B789","4X-EDH","1710207340","JFK","TLV","LY4","LY","0","0","ELY004","ELY"
"52.45","13.68","3453e3f4","DD077E","0","0","92","","R44","D-HVBV","1710207337","","","","","1","0","DHVBV",""
"37.66","13.73","3453e083","32000E","143","4975","106","","A139","MM81815","1710207341","","","","","0","-64","POLI109",""
"51.56","14.01","34536f45","7380C7","323","36000","500","","B789","4X-EDI","1710207341","TLV","EWR","LY25","LY","0","-64","ELY025","ELY"
"35.83","14.22","3453a051","710120","96","38975","577","","B789","HZ-ARG","1710207341","CMN","MED","SV3446","SV","0","64","SVA3446","SVA"
"50.1","14.26","3453bf70","49F085","92","0","0","","GRND","","1710207342","","","","","1","0","",""
"50.11","14.27","3453bfd2","49F015","81","0","0","","GRND","POZARNI4","1710207341","","","","","1","0","POZAR4",""
"35.85","14.49","3453dbe5","4D24DE","180","0","0","","A20N","9H-NEF","1710207338","MLA","","","","1","0","","AMC"
"47.21","14.51","3453b3e6","4D2103","119","35025","422","","CRJ2","9H-JOY","1710207341","LTN","ISL","","","0","0","AXY905G","AXY"
"41.22","14.66","34530a0c","040199","291","38000","450","","B789","ET-AYC","1710207339","ADD","FCO","ET574","ET","0","-320","ETH574","ETH"
"51.43","14.71","3453b87c","471F8E","105","25975","418","","A320","HA-LYS","1710207341","LTN","WRO","W61804","W6","0","-3904","WZZ85VK","WZZ"
"59.02","15.48","3453dcd6","4A9C4C","245","2800","154","","PA34","SE-GBL","1710207341","NYO","","","","0","64","SEGBL",""
"38.17","15.53","3453eae1","3006ED","344","450","40","","A169","I-MCSH","1710207339","","","","","0","0","IMCSH","INR"
"50.84","15.74","34538b66","471F41","25","34000","438","","A21N","HA-LVT","1710207342","ALC","GDN","W61708","W6","0","-64","WZZ1EB","WZZ"
"60.55","15.9","3453c998","4ACAC6","33","44950","386","","PC24","SE-RVF","1710207342","GOT","UME","","","0","64","SWE04W","SWE"
"45.73","16.06","34539ae0","501F37","326","0","0","","GRND","","1710207341","","","","","1","0","BIRD",""
"45.74","16.06","3453c601","501F5F","133","0","0","","GRND","","1710207323","","","","","1","0","TESTRU1",""
